Month,Year,YYYYMM,SACR_205,COWC_211,BATT_220,COTT_NF,COTT_MF,COTT_SF,PAYS_225,ANTL_233,MILL_243,ELDE_237,THOM_248,DEER_256,STON_263,STON_NF,STON_SF,BIGC_269,BUTT_283,FEAT_341,YUBA_349,BEAR_357,CACH_390,CACH_Low,AMER_374,PUTA_400,CONS_188,DRYC_182,MOKE_173,CALV_161,STAN_146,TUOL_135,ORIS_128,MERC_116,BEAR_105,DEAD_093,"CHOW_080,MADC_080","FRES_069,MADC_069",SANJ_054,KING_023,KAWE_420,TULE_010,KERN_001,FKWI_024,FKWT_011,FKWK_421,"CVCK_004,FKCK_004",LOSG_999,WHIT_999,CLEA_999,DELP_999,CANT_999,PANO_999,LPAN_999,LBAN_999,HOSP_999,INGR_999,DMC,Cal_Aq,Deer,Poso,Zapato,Honcut,Mendota
6,1999,199906,28695940.49,682875.2391,1364771.095,183313.0712,183313.0712,251247.949,26252.2423,552654.9628,963468.6504,74922.84803,350990.0106,793369.0967,824435.6217,392508.0553,1470701.637,113979.1711,1005855.898,6157879.022,6255152.221,140272.5611,1423752.094,42711.32837,9688558.725,1624552.604,678237.7896,32835.87673,2585310.946,555494.1552,3249105.207,696095.898,0,4039957.492,39789.8406,31848.33156,820320.8502,315602.9756,816805.9511,13879906.14,2324064.102,507639.3624,2620903.719,0,204668.7354,0,318277.577,1094.461211,15841.87035,406199.3624,2864.697131,923.0690755,4197.06695,0,0,0,0,619067.3751,8168932.455,29626.35494,0,0,32095.21785,0
7,1999,199907,32637959.62,229175.7705,933352.6036,50532.04895,50532.04895,50930.25265,4459.881389,279738.0961,500220.1913,22672.73114,62916.18388,549122.896,928292.4548,1106528.429,3190527.469,84419.18344,599615.1246,21687965.17,5931244.044,193526.996,1470924.631,37271.86589,10511223.67,1771949.841,191695.259,0,1969913.681,572895.6566,1568972.582,702948.9836,0,4456195.537,1473.353673,1194.611086,480432.7586,457615.6868,1372116.472,14545425.31,3179298.125,611003.7503,3099975.949,0,215069.8159,0,347990.2095,66.10839532,3743.114737,367758.5547,337.8873539,58.76301807,0,0,0,0,0,524195.3447,10839343.51,1552.994412,0,0,14733.53673,0
8,1999,199908,25463974.5,160374.0701,786200.2125,21542.81992,21542.81992,12901.79973,1752.09626,239519.5228,350129.6493,12805.44102,18317.36999,519018.6967,850881.6564,480034.5549,1422224.319,82428.16496,540123.4925,12427658.59,6823499.064,171625.7927,1283370.69,55867.97847,6094228.816,1420351.116,109944.0403,0,1504015.358,504086.0581,1244062.062,635095.0739,0,3643307.12,0,0,141680.8748,392788.1252,679937.0882,8106750.293,1552277.646,555772.8977,2485109.623,0,54394.6248,0,290210.8532,0,756.5870214,370207.0138,24.48459086,0,0,0,0,0,0,698290.0003,10752415.65,3902.396215,0,0,8760.4813,0
9,1999,199909,19555842.72,145438.4697,763919.2349,14566.29118,14566.29118,6830.520723,5061.168969,234788.8629,305322.848,6219.086079,11109.8831,495048.1615,835668.9479,126117.7471,842334.8778,81472.47609,454188.4803,7840944.017,3233798.937,86821.67906,720043.8682,55672.85866,5053638.937,983301.169,72461.12646,0,806495.2179,386294.7503,982076.9394,718603.6982,0,2499876.727,0,0,53862.35919,258901.424,506831.0308,3353333.05,140190.2657,138585.5048,1484650.712,0,0,0,267624.7396,457.8618491,0,550903.2944,0,0,0,0,0,0,0,334366.3337,10477977.64,10081.19022,0,0,7406.588735,0
10,1999,199910,15420395.32,218157.7046,843739.0011,27077.85129,27077.85129,16206.8904,29865.27716,268230.0093,337397.6621,9402.082891,41413.18433,490586.9528,717085.2148,62637.44129,213397.3604,91985.05365,396212.677,7285375.53,3060832.525,78446.128,239957.5469,54673.36739,5878760.797,569511.5834,71756.30592,0,807955.2981,253695.5744,1022231.668,1038634.699,0,2087801.063,0,0,240037.1876,284197.9774,324420.8289,726642.1035,104608.1108,90471.87961,780757.9857,0,0,0,338672.243,220.3613177,79.64073909,496792.3486,4.896918172,0,0,0,0,0,0,229763.5323,10403668.85,8003.894279,0,0,63712.59127,0
11,1999,199911,15706865.04,777875.4516,1001664.612,107436.6844,107436.6844,115542.7843,105996.5143,429746.7375,454923.6982,45051.64718,164590.8608,666551.8385,163274.1339,19133.68757,90771.85972,159241.6578,615117.1945,5698793.964,2643987.588,43410.83953,99124.84591,105214.7078,5771008.204,173595.7492,180226.9926,0,807729.6493,59335.00531,918661.8491,828056.6206,0,642720.5101,13784.48459,11027.58767,493.7725824,0,214240.17,356339.2136,49171.51966,35057.85335,440486.2912,0,0,0,214091.5622,467.6556854,6172.157279,530336.238,34.27842721,0,0,0,0,0,0,192941.6366,10271045.78,4814.282678,0,0,123443.1456,0
12,1999,199912,17026584.48,650065.8874,892463.3369,140406.623,140406.623,154821.5968,168559.6243,436391.4298,387591.0733,41868.65037,228568.9212,544623.1943,75658.70214,0,37112.58442,159679.6819,568953.4401,7562047.458,2572475.513,43643.12502,54314.98406,69486.54486,5604517.912,145928.1615,173576.9908,0,806362.4833,63433.84869,848880.7651,821454.4033,0,627784.9097,45912.88609,36754.20109,1194.611086,0,205670.5632,368935.7238,31657.19379,34484.44003,608972.9115,0,0,0,73588.04292,692.9139214,9278.146104,519073.3262,188.5313496,0,0,0,0,0,0,87843.73522,6228781.845,4579.342498,0,0,130212.6084,0
1,2000,200001,18990248.67,4132998.937,1466626.993,606026.2041,606026.2041,664960.351,417874.958,1013906.249,853043.1456,217668.0128,858527.1674,1499356.374,476490.542,0,518341.7504,472269.5828,1321000.939,6955105.385,4254448.103,464743.533,693631.0171,148808.721,9056864.31,165270.9883,1916912.77,152551.8357,897551.1295,93737.14991,786200.2125,793779.2465,1209.538789,632681.8278,434042.028,347233.6224,477.8444345,0,234562.3804,456500.7165,32373.96044,28909.58829,735163.6625,0,0,0,0,4382.741764,16366.17188,672102.0191,10210.07439,3648.204038,0,0,1209.538789,0,0,395933.9344,7847002.023,307333.6121,0,0,379886.3255,0
2,2000,200002,69487268.86,7210712.009,2349296.493,2913513.636,2913513.636,3271073.092,1198505.244,2644662.978,2119631.031,1254345.59,3787150.573,4698501.521,5018006.435,0,2942671.758,1602206.897,4414454.586,17741036.05,12432980.79,6887531.591,4053702.635,2667819.209,24680456.33,178492.6674,6317011.426,572009.9967,3674349.078,3060794.078,3440085.016,5592272.461,283041.8704,3758384.697,3114683.396,2491763.744,1319.56466,69979.49357,300670.7758,187846.4143,1148148.954,310863.8939,862101.3888,0,0,80876.54366,83941.339,39665.03719,68234.26289,1556730.287,90348.14028,15376.32306,4724.892814,99180.18249,283041.8704,0,0,342448.3125,10057423.87,631305.2732,0,99180.18249,1497493.056,0
3,2000,200003,54918937.3,4243179.596,1970764.718,2021082.856,2021082.856,1997469.377,422334.8394,1476539.303,1335634.431,719602.1254,2581554.558,2649607.569,2300303.288,5813.773954,1353135.978,764152.8916,3354866.134,24502946.73,13188148.01,4397443.05,3810650.084,4405805.327,13743204.14,1539591.073,3121797.511,267991.087,4183528.024,1637174.673,4830809.777,11267770.87,57538.78852,5247047.821,1150967.961,920806.2254,456022.872,659823.5234,2286615.94,1134203.586,1816605.259,385939.0216,1204884.742,0,153865.9079,0,1774674.41,14813.17747,88918.88519,1006071.838,29626.35494,7908.522848,2906.886977,19511.98108,57538.78852,0,0,395376.4492,8276504.528,246209.3449,0,19671.26256,864500.2228,0
4,2000,200004,19198367.69,1638019.129,1505067.8,983389.2455,983389.2455,892205.9086,166360.2125,971415.2604,1050388.948,721071.2009,1675123.486,1635539.384,984788.2678,18598.76727,851716.5569,336999.7875,1931268.013,11538848.03,7411320.723,1855391.626,836738.7885,418760.2976,10741405.31,871896.2806,1615994.219,122702.4867,1252536.451,249890.0744,2818176.408,3790198.342,9255.175345,4355808.714,212774.8353,170228.0978,658.3634431,284989.0755,337397.6621,3906276.047,751809.9044,79497.38576,1905962.168,0,81266.73751,0,183230.7758,7565.738576,38596.55685,686792.7736,12438.17216,3354.388948,0,2880.340064,9255.175345,0,0,603225.5048,5403106.482,118176.238,0,2880.340064,269106.0574,0
5,2000,200005,26761657.81,797707.9702,1308456.536,470995.331,470995.331,523677.6799,51726.66004,681684.9062,973262.4867,234317.5345,1049664.941,1009605.649,863863.0969,458212.9924,1796695.074,146937.1636,1176174.255,8665350.437,5669425.114,691401.0764,1820308.553,64110.79497,8868314.861,1186033.581,1289861.41,92502.71845,1668075.28,323261.76,3665343.252,2849983.669,80.79914984,4132998.937,90352.4185,72273.97072,80437.14648,383310.8772,321727.5239,9994753.474,2364214.981,117350.629,1997787.94,0,0,0,1265570.985,3256.450584,18994.31627,495568.119,3623.719447,2076.293305,0,0,80.79914984,0,0,226299.1601,3091852.593,70322.77262,0,0,58535.94323,0
6,2000,200006,31315791.71,305812.5399,1015865.675,146856.1955,146856.1955,210594.0064,16582.52922,383126.3762,724743.8895,72474.38895,286799.5749,638118.7673,1017665.292,707905.2922,2130381.807,88056.11052,806700.9564,12169807.1,4336598.852,142535.6854,1861399.192,41230.01063,6439452.837,1707555.367,356256.9182,2016.238045,1842183.209,465380.6589,2185739.426,831471.881,0,4559030.818,4608.544102,3662.146652,392508.0553,466203.6132,1148572.157,15551326.33,3425423.847,744444.4633,3373824.612,0,4690.839532,370329.4368,279310.6908,34.27842721,5678.384697,260271.2009,707.6046759,695.3623804,1604.760893,0,0,0,0,857765.271,7454484.676,17117.44952,0,0,21396.8119,0
7,2000,200007,36898278.43,149845.6961,756818.7035,52085.04336,52085.04336,52284.14521,2667.96476,221480.8954,404975.1328,30850.58448,63712.59127,510497.1376,935300.8399,661296.877,1889357.074,74862.29474,510974.982,18949836.92,4122443.578,182735.6758,1411791.382,46828.75459,7984422.118,1639243.358,130491.351,0,1503617.154,465778.8626,736741.339,1031267.93,0,4642278.427,0,0,613950.4576,484016.5918,544047.6089,15935116.38,3315563.429,1396898.564,3339376.01,0,0,0,210211.7308,0,0,142010.627,41.62380446,22.03613177,0,0,0,0,0,657832.5049,10573861.11,557.4851736,0,0,12344.31456,0
8,2000,200008,28353156.22,74678.00213,636844.2083,17162.57927,17162.57927,10910.78126,1314.072195,201809.6329,301650.1594,13442.04038,14733.53673,412140.8248,842280.4566,699245.6892,2355175.757,62916.18388,473344.7328,14877089.16,4144543.883,147733.571,1184616.174,25285.93466,4399872.092,1354977.258,59252.70988,0,964051.1467,463628.5626,736496.4931,1476658.764,0,4032612.115,0,0,639196.5719,387412.3753,602565.7811,9253298.193,1452965.644,772037.3247,2309461.973,0,0,0,188469.8091,0,0,133685.8661,0,0,0,0,0,0,0,601685.7838,10738717.44,1353.892565,0,0,7167.666518,0
9,2000,200009,18346303.93,164536.4506,653493.7301,20491.56217,20491.56217,9916.599362,4608.544102,215284.8459,289407.864,13760.34006,15224.65462,410901.084,739095.2604,336588.3103,1044781.637,65013.39001,448427.8002,8642090.032,2733236.982,64725.356,694820.3188,32835.87673,3582114.346,870672.051,83982.48672,0,894139.8512,354364.1233,737231.0308,1157855.558,0,2651681.19,0,0,194669.8406,242565.7811,604524.5484,2409527.906,96367.94899,131796.1318,1105721.403,0,0,0,66124.37832,0,0,140786.3974,0,0,0,0,0,0,0,533027.5027,10404981.59,6131.009564,0,0,7406.588735,0
10,2000,200010,14796038.26,363106.4825,775671.8385,60288.03949,60288.03949,55589.23588,29427.25309,212441.6715,311688.8417,19000.04251,109506.0162,474738.4457,454191.135,524951.9317,1529341.113,84419.18344,452080.6554,6290105.214,2826489.651,60686.24319,304824.9289,156533.8727,4747543.739,414524.1233,132960.2139,0,815092.0298,211924.0067,1189216.578,1007534.99,0,2425933.262,2946.707346,2389.222173,343410.867,152432.3746,484550.0531,1473672.236,72552.71331,105364.6978,787607.0892,0,0,0,1592.814782,0,0,317075.4516,0,0,0,0,0,0,0,154264.1116,10303440.98,69406.90412,0,0,63712.59127,0
11,2000,200011,14370006.38,407178.746,758532.6249,65424.86716,65424.86716,68387.50266,76946.22742,272109.8406,323196.5994,25219.12859,126323.4857,475132.6674,73942.44421,138708.9479,440198.2572,110687.3539,383455.5579,5712989.926,2622179.299,35099.00106,44892.15728,43945.75983,5038949.203,219626.78,149366.2062,0,810929.6493,90854.15515,918172.1573,849124.2508,0,1266098.193,42875.91923,34276.04676,576.0680128,5431.498406,418686.5037,290297.1307,275977.7258,61927.31137,476696.2806,0,4073.623804,0,20491.56217,0,6789.373007,312913.0712,0,0,0,0,0,0,0,85957.57705,9943016.196,56454.66525,0,0,69539.63868,0
12,2000,200012,12807889.48,782282.678,778365.1435,92900.92215,92900.92215,96604.21652,104807.2126,301878.2215,323196.5994,28891.81722,156095.8486,505201.0284,111696.1366,23971.86247,128818.8955,129814.4047,420821.6654,5692441.288,2569847.369,33528.75116,39422.16585,42687.43615,5748986.212,194652.4973,184368.311,0,818519.8725,88600.32224,886342.1892,817751.109,0,775426.9926,0,0,119.4611086,38824.86031,417951.966,247682.6986,335168.0505,31099.70861,619366.0279,0,123204.2234,0,15012.27932,0,20149.10699,415993.1987,570.4909671,0,0,0,0,0,0,30820.96603,9574489.294,20069.46625,0,0,86410.20191,0
1,2001,200101,10631209.35,1579500.956,892463.3369,324655.4729,324655.4729,336760.8652,174373.3982,452797.4221,451495.8555,149111.1583,546335.4702,718598.3888,126549.1344,0,183930.2869,206667.7179,531004.6279,4573727.826,2400053.313,34524.2604,294591.0939,205871.3105,4948318.042,205915.4091,342295.8966,1712.27589,812398.7248,105603.62,754125.3985,796725.9539,0,654473.1137,106638.9496,85335.05194,358.3833259,0,351843.5707,251863.8374,37789.5307,10870.96089,511094.4431,0,0,0,0,4088.926674,72871.27627,465452.0723,5092.794899,2889.181722,0,0,0,0,0,47784.44345,6701608.913,36754.20109,0,0,118266.4975,0
2,2001,200102,8674890.542,2671268.863,1084422.529,931995.7492,931995.7492,1005400.334,335236.314,854623.349,841780.2338,440967.4814,1425327.463,1624555.883,217083.5889,0,560828.6625,473051.7686,1287908.79,4028434.796,2324037.65,37958.76727,1246731.684,1038641.81,3689847.882,185348.3528,858899.7723,47878.30575,811419.3411,98886.77698,717888.204,3116851.252,46520.72264,637578.746,305036.8301,244020.6467,44.08683771,147779.08,244111.3709,255968.1797,5466.767876,3218.339153,717733.7179,0,0,0,0,12364.71838,60222.62031,766122.848,15719.10733,12119.87248,0,17193.86671,46520.72264,0,0,190366.9652,8617081.038,103471.8081,0,17105.69303,341672.9923,0
3,2001,200103,11458788.52,1705106.908,1111355.579,1379935.086,1379935.086,1311006.027,241271.6191,812096.6165,858184.9097,952940.2763,2157467.622,1600579.754,2663066.854,1632.635151,1652027.671,434440.2317,1664371.986,4179267.245,1978236.139,39183.24363,1382324.308,1295595.544,3694732.988,351353.8789,1123611.367,76574.57064,808970.882,91785.9518,678468.0128,1506524.041,86675.45165,1084177.683,518461.2115,414768.9692,283759.9534,16047.60893,226237.6196,865177.1691,360175.2425,8919.762778,1007096.966,0,0,83622.77604,243820.1227,87409.98937,27794.61794,575387.8852,35012.96493,64394.47396,54394.6248,31059.88825,86675.45165,0,0,401946.8102,4610920.051,167245.5521,0,30900.60677,339667.7522,0
4,2001,200104,15444879.91,795749.203,870672.051,336464.8672,336464.8672,286141.2115,87562.33794,503483.4431,634885.441,224034.0064,673588.0978,1029515.834,569360.9352,27651.26461,460813.2625,204915.6217,1189539.299,3086284.378,2455243.018,99577.47078,269106.0574,105996.5143,3900391.923,799666.7375,1139256.791,77028.52285,692179.3836,325149.2455,2263600.425,1365733.815,910.82678,3239311.371,84188.22529,67358.80978,283836.9394,191501.4665,291121.7853,1002564.081,128915.7917,72502.27418,1178347.12,0,0,49377.25824,0,6929.139214,50611.68969,409872.051,5435.579171,6978.108395,288.0340064,0,910.82678,0,0,780736.7481,5331097.981,81225.5898,0,0,181461.424,0
5,2001,200105,24043868.23,333969.8193,877282.8905,176085.6741,176085.6741,184607.2332,26759.28833,398681.5399,676019.5537,97203.82572,479835.453,627967.2277,1476180.919,1249324.274,3815269.247,83224.57235,897152.9259,4416517.007,2466155.127,201530.8903,667469.0343,48262.28789,4345995.132,1486704.357,656438.792,31816.47527,1035453.348,443877.6593,2832867.163,1728841.164,0,5002201.913,10353.29608,8282.636865,26361.08464,298174.9272,366534.3252,5262062.734,2355773.062,264526.7149,1692923.191,0,173815.9131,131407.2195,0,998.9713071,8083.535018,358699.2561,732.0892667,2034.669501,358.3833259,0,0,0,0,571263.0215,2097697.247,48182.64715,0,0,67296.42453,0
6,2001,200106,33421466.52,89123.91073,659370.0319,65054.53773,65054.53773,78262.9543,5513.793836,153439.83,348415.7279,25953.66631,151835.0691,413740.2763,854926.0786,575821.1265,2166632.944,50200.21254,581705.2497,5436312.689,2433640.468,149078.1722,551585.1222,11480.21254,6126030.691,1552323.061,109946.695,0,924538.1509,503483.4431,1252386.823,131960.7226,0,4441504.782,0,0,723294.5377,408967.1413,652514.3464,15363733.9,2750724.761,651697.5133,2974897.513,0,76329.01169,452624.8672,0,46.52072264,0,343273.9639,100.3868225,257.088204,411.477152,0,0,0,0,989849.4368,7337542.869,5760.680128,0,0,15636.13177,0
7,2001,200107,36482040.38,45786.18491,574163.6557,40059.29176,40059.29176,54912.2896,2667.96476,118107.2161,270065.0372,10528.37407,91586.84995,357268.3556,809906.4962,534309.7186,2016662.795,42209.59172,405928.8471,4721620.678,5014579.137,270380.3092,565409.4272,13738.02749,5198071.4,1434797.024,36714.38072,0,785220.8289,482423.777,1061651.86,217419.2177,0,4417020.191,0,0,752246.6011,393425.2511,527642.933,12846369.78,3530115.581,730345.3978,2438360.509,0,62000.31538,167245.5521,0,0,0,201018.491,0,0,0,0,0,0,0,582970.2101,10125483.75,3504.19252,0,0,7167.666518,0
8,2001,200108,27324803.4,30360.89267,504382.5717,26878.74944,26878.74944,25803.59947,876.04813,111576.6755,227706.695,2570.88204,39023.96215,307253.9714,764152.8916,848213.6917,2450864.105,39422.16585,350658.1742,4910647.972,4291958.891,257757.2521,658867.8345,37470.96774,3829405.478,1327554.516,14056.59045,0,631947.2901,481707.0104,838352.3911,268827.3148,0,3557611.052,0,0,608096.8633,230480.2989,598403.4006,4664717.37,461518.083,183213.5203,1699453.731,0,104010.8053,0,0,0,0,180206.5887,0,0,0,0,0,0,0,225582.3935,10113099.61,3504.19252,0,0,4778.444345,0
9,2001,200109,21027366.63,44561.95537,528132.6249,17528.92667,17528.92667,8887.906482,1810.499469,138996.9819,233827.8427,2100.777896,16459.08608,324326.2912,680336.3231,1468479.66,4202333.858,43205.10096,313010.6695,2970700.446,1671214.453,62256.49309,99906.6525,4567.396387,3724115.112,943636.1318,15677.27949,0,538171.3071,393248.7141,635864.8247,274949.0329,0,1830957.705,0,0,312763.7832,0,775426.9926,1129381.339,117847.0563,105379.2986,910352.051,0,0,0,0,0,0,270309.8831,0,0,0,0,0,0,0,167635.7917,9991282.465,1851.647184,0,0,3703.294368,0
10,2001,200110,14808280.55,77126.46121,568532.1998,21941.02362,21941.02362,12901.79973,18715.57369,176364.4167,241173.22,4750.010627,34643.7215,337756.3745,401787.5287,325332.4192,1381766.823,58137.73954,287503.0681,3456965.562,1964020.267,62517.98019,16764.37558,2588.32402,3146287.038,452964.9309,24967.3717,0,595954.9416,132920.3935,1095440.595,463469.2811,0,2125997.024,0,0,0,0,461289.6918,346795.5984,78923.97244,95887.44986,648275.6162,0,0,0,50253.30637,0,0,434601.4878,0,0,0,0,0,0,0,170192.2594,8875442.707,915.8684995,0,0,38227.55476,0
11,2001,200111,11235978.75,1256794.049,825865.2497,255074.6865,255074.6865,275525.101,96285.65356,400079.2349,454189.1605,123402.3379,419295.2179,704366.5887,119369.5218,84764.2933,261246.8438,164179.3836,686467.3326,3293175.09,1933778.023,40653.94261,412423.5494,142823.7194,2363236.727,176289.0542,141260.1063,0,562900.7439,143070.6057,868958.1296,449497.6408,0,1205376.408,6131.009564,4896.578108,0,0,293080.5526,253922.5505,39131.47715,28679.95749,532369.1392,0,0,0,0,0,82.29543039,628764.2933,0,0,0,0,0,0,0,177675.8342,9196102.869,5390.350691,0,0,134964.5058,0
12,2001,200112,9541645.058,6194601.488,1525634.857,1492666.552,1492666.552,1661704.021,439298.3168,1109037.112,1009009.989,723274.814,2093356.827,1850930.417,3262005.032,4061.677694,1307860.217,556688.7662,1773997.463,2956264.235,2763095.622,57062.58956,2813667.492,2236192.493,3520877.255,205425.7173,734765.4588,39302.70474,574163.6557,103692.2423,822682.2529,432130.6503,30360.89267,995788.3103,496241.4453,397009.0844,278.7425868,0,271778.9586,322863.5563,634776.5109,193765.9182,702072.9354,0,0,0,0,1398.070138,78446.128,1141471.626,8814.45271,0,39.82036955,11149.70347,30360.89267,0,0,149525.4876,9003544.836,163900.641,0,11229.34421,492976.175,0
1,2002,200201,17180837.41,3440085.016,1603985.547,2029086.751,2029086.751,2131783.484,514200.4319,1180395.214,1014641.445,1035698.193,2698626.444,1952153.797,6231808.193,0,3203508.91,626374.4129,2037528.669,2968250.166,4747304.816,926739.4604,3819410.565,4239754.386,3599243.742,184858.661,1305032.971,93936.25176,593016.7906,70920.07816,757798.0871,432130.6503,52397.02444,612359.6174,397009.0844,317607.2675,398.2036955,0,232113.9214,233944.6711,971099.3521,525190.8539,918815.2069,0,0,0,0,2693.304995,59292.53025,1006316.684,17555.45165,866.7545165,0,18317.36999,52397.02444,0,0,519138.1578,10147982.26,110820.0884,0,18277.54962,551512.1182,0
2,2002,200202,10334945.8,2668820.404,1229616.153,836768.1797,836768.1797,785274.7533,285859.0557,687490.1473,605748.7779,248028.9054,1176236.83,1090884.712,153025.4137,0,566163.1699,335500.835,1300649.886,2942575.983,4502941.43,1372114.65,516345.0433,446643.7528,3689847.882,163801.9129,1388514.954,98622.25596,584936.8757,55461.24184,1201458.874,419883.0424,1784.926674,599627.6302,162371.8233,129879.8239,88.17367542,0,231869.0755,1470648.732,892141.2479,13666.91969,830111.0673,5775.37574,0,0,0,954.8990436,10404.4937,696586.61,5435.579171,969.5897981,0,0,1784.926674,0,0,414857.1429,8825038.652,81781.08395,0,0,279510.5511,0
3,2002,200203,13635468.65,1774643.146,1124577.258,571501.9437,571501.9437,508784.8617,246169.5245,879353.2207,839821.4665,203222.1041,994712.8312,1542880.038,199858.4347,0,299488.9993,422892.3246,1602132.748,2971196.874,6180400.096,2925921.113,517863.9059,272012.9444,7164202.146,193917.9596,2090728.683,169236.5706,631212.7524,32692.5234,1236471.838,404455.4935,1887.761955,1296703.932,194044.6608,155259.6209,79.64073909,0,321972.3698,2491520.702,95728.16839,31059.88825,1009247.266,0,0,0,67774.26897,842.2699256,92343.43698,577101.8066,4211.349628,1133.636557,0,0,1887.761955,0,0,397048.9047,10240007.13,94812.29989,0,0,300245.5864,0
4,2002,200204,13437143.46,1182360.893,1172811.902,350660.8289,350660.8289,359631.0308,145621.7641,852745.2497,979628.4803,182899.8937,790859.0861,1523741.041,1200731.477,13661.04145,766417.3433,297909.458,1334050.074,2961401.063,5571318.342,1375280.085,295070.2657,55384.82465,9017686.376,795994.0489,1383386.185,100400.4251,847411.6897,260094.7078,2450907.545,1628461.977,7.345377258,3200136.026,67358.80978,53862.35919,0,0,415258.661,3962524.973,264250.627,77522.29543,1153535.048,0,0,0,94063.67694,416.2380446,39213.77258,474756.2168,2570.88204,399.098831,0,0,7.345377258,0,0,596518.4272,5251271.413,39830.98831,0,0,146074.3889,0
5,2002,200205,23201598.3,737720.7226,1042309.033,177797.95,177797.95,218653.6492,36993.12331,506116.8969,773957.9171,81043.99575,388646.8068,749897.1993,976315.8205,105285.0571,1015140.681,101541.9423,813052.3054,3732442.878,5426879.243,237687.7858,1265770.087,39342.52511,6583899.901,1183095.43,779364.2727,43563.48428,1166445.909,322186.61,2223445.696,1025414.336,0,4443953.241,0,0,0,44081.14909,454923.6982,7778988.831,1449700.374,283441.3904,1438829.413,61880.85427,87087.1482,0,0,105.2837407,29347.61235,406933.9001,878.9968119,112.629118,0,0,0,0,0,269583.9018,2097299.044,37391.327,0,0,34643.7215,0
6,2002,200206,31732029.76,230889.6918,837373.0074,69786.52497,69786.52497,94351.71095,11973.98512,294987.9702,599382.7843,28891.81722,129203.8257,460484.0808,819415.6004,70321.44527,829867.1201,59252.70988,593267.7577,9026738.874,5136386.993,154345.0797,1271258.661,13825.63231,6684281.743,1589539.639,252688.119,0,1289848.247,428882.6355,1176484.591,238451.0096,0,4179519.66,0,0,306797.3645,418019.6387,463738.1509,14807540.23,3336750.521,451801.9129,2272752.901,981702.1892,152452.2848,0,25305.84485,0,493.7725824,387101.3815,173.8405951,0,1687.056323,0,0,0,0,1005403.273,6207585.462,3867.885228,0,0,13990.22317,0
7,2002,200207,35747502.66,59987.24761,577836.3443,26520.36612,26520.36612,27794.61794,1752.09626,159122.1967,313892.4548,9353.113709,34643.7215,334092.9005,891259.5112,159480.58,1011397.566,45793.42498,380125.2477,14408682.16,5209061.822,193526.996,1080087.704,7167.666518,8182767.379,1617207.226,54593.72665,0,894911.796,464823.1737,1026638.895,214472.5104,0,4275009.564,0,0,393027.0474,329672.8395,546985.7598,13721024.2,3250337.664,659823.5234,2290507.477,675632.2101,66738.93936,0,56385.64328,0,0,196366.4187,0,0,0,0,0,0,0,791947.5095,10662979.1,836.2277604,0,0,7565.870214,0
8,2002,200208,27006503.72,37461.42402,504872.2635,17162.57927,17162.57927,10592.2183,876.04813,155856.9264,250232.5186,2497.428268,15529.94412,312948.2843,781833.1356,142676.3841,447979.1574,44598.81389,357666.5593,11745018,4131920.825,215587.4807,933150.5399,13658.38675,4776931.171,1360608.714,18795.21443,0,765388.3103,423290.5283,552617.2157,210052.4494,0,3288280.553,0,0,222356.9435,195876.3978,467410.8395,5001557.876,928730.4789,431573.1651,1435126.118,683675.9247,18118.26814,0,31856.29564,0,0,199304.5696,0,0,0,0,0,0,0,236851.5581,10618499.74,1672.455521,0,0,4778.444345,0
9,2002,200209,19188573.86,40154.72901,506341.339,16747.12009,16747.12009,7859.213603,3209.521785,152575.7279,218647.3964,1126.29118,13167.26886,316631.6684,661902.1467,50611.68969,179568.6291,46908.39532,304534.2402,9061508.693,1601757.109,160270.3507,605241.7428,9258.235919,3601700.659,1034473.964,13866.78002,0,683364.9309,333090.7545,485284.5909,166483.6557,0,2095880.978,0,0,0,29461.76408,455168.5441,658404.5909,106696.0255,146609.3092,689718.0021,0,0,0,35263.59192,0,0,422848.8842,0,0,0,0,0,0,0,191707.2051,10475961.4,2510.010627,0,0,4114.77152,0
10,2002,200210,17474652.5,54845.48353,532295.0053,25763.7791,25763.7791,15529.94412,20507.49032,177200.6445,214485.0159,3770.626993,38625.75846,325969.5451,440970.7723,29586.53457,454270.7758,62916.18388,251704.5559,5695109.252,2154958.939,61164.08762,18715.57369,28232.64201,3643324.891,585916.2593,21383.53845,0,690955.1541,145025.7859,830762.1679,493334.5583,0,1739875.027,0,0,0,0,396160.6801,363559.9739,80158.40389,88122.4778,543348.9424,0,0,0,0,0,0,505851.6472,0,0,0,0,0,0,0,170271.9002,10008292.4,676.9462823,0,0,43802.4065,0
11,2002,200211,14698099.89,224523.6982,630233.3688,55179.08608,55179.08608,55384.82465,38226.22742,278858.0659,313892.4548,23652.11477,76946.22742,486530.5845,78592.13603,3662.146652,48019.38363,104926.6738,416867.5027,4963772.327,2205970.159,32794.72901,91430.22317,12920.38257,3993426.908,238235.0691,142494.5377,0,627050.3719,94680.89267,699524.7609,468137.5558,0,608686.9288,6131.009564,4896.578108,0,0,332990.4357,260423.8895,1892465.717,756089.2667,746049.2242,0,0,0,0,0,37650.1594,510993.4113,0,0,0,0,0,0,0,172450.0744,8988060.021,83200.68013,0,0,76946.22742,0
